GPS Week,GPS TOW [s],Pos Mode,INS Mode,Hdg Mode,SVs Tracked,SVs Used,UTC Date,UTC Time,Lat [deg],Lon [deg],Alt Ellips [m],SOG [m/s],COG [deg],Hdg [deg],Horiz Vel [m/s],Vert Vel [m/s],Roll [deg],Pitch [deg],Yaw [deg],PDOP,HDOP,EHPE [m],EVPE [m],EHVE [m/s],EVVE [m/s],Baseline 2D [m],Baseline 3D [m],Corr. Age [s],Delta TOW [ms],2D Delta Pos [m],3D Delta Pos [m]
2111,414648.2,4,0,,,13,,,37.82828104,-122.2869824,-26.0354,3.87,255.913,,3.87,-0.18,,,,1.5,0.8,0.13,0.27,0.09,0.17,99541.219,99544.289,1.2,100,0.361,0.363
2111,414648.3,4,0,,,13,,,37.82828025,-122.2869876,-26.0084,3.75,256.505,,3.75,-0.17,,,,1.5,0.8,0.13,0.28,0.09,0.18,99541.132,99544.201,1.3,100,0.46,0.461
2111,414648.4,4,0,,,13,,,37.8282792,-122.286991,-26.0635,3.6,257.048,,3.6,0.08,,,,1.5,0.8,0.14,0.28,0.09,0.18,99541.013,99544.083,1.4,100,0.323,0.328
2111,414648.5,4,0,,,13,,,37.82827882,-122.2869955,-26.0592,3.57,257.705,,3.57,-0.01,,,,1.5,0.8,0.14,0.28,0.09,0.18,99540.97,99544.04,1.5,100,0.397,0.397
2111,414648.6,4,0,,,13,,,37.82827858,-122.2869996,-25.9781,3.48,257.737,,3.48,-0.01,,,,1.5,0.8,0.14,0.29,0.09,0.18,99540.945,99544.014,1.6,100,0.363,0.372
2111,414648.7,4,0,,,13,,,37.82827772,-122.2870028,-26.037,3.36,257.543,,3.36,0.01,,,,1.5,0.8,0.14,0.29,0.09,0.18,99540.849,99543.918,1.7,100,0.297,0.303
2111,414648.8,4,0,,,13,,,37.828277,-122.2870065,-26.1558,3.3,258.39,,3.29,-0.09,,,,1.5,0.8,0.14,0.3,0.09,0.18,99540.767,99543.837,1.8,100,0.33,0.351
2111,414648.9,4,0,,,13,,,37.82827651,-122.28701,-25.9355,3.19,257.625,,3.19,0.03,,,,1.5,0.8,0.12,0.26,0.09,0.18,99540.715,99543.784,0.9,100,0.314,0.383
2111,414649,4,0,,,13,,,37.82827592,-122.2870133,-26.057,3.09,257.437,,3.09,-0.03,,,,1.5,0.8,0.13,0.26,0.09,0.18,99540.648,99543.718,1,100,0.297,0.321
2111,414649.1,4,0,,,13,,,37.82827491,-122.287016,-26.0724,2.95,258.053,,2.95,0.04,,,,1.5,0.8,0.13,0.27,0.09,0.18,99540.535,99543.605,1.1,100,0.266,0.266
2111,414649.2,4,0,,,13,,,37.82827479,-122.28702,-26.0973,2.8,258.577,,2.79,-0.15,,,,1.5,0.8,0.13,0.27,0.09,0.18,99540.522,99543.592,1.2,100,0.353,0.354
2111,414649.3,4,0,,,13,,,37.82827421,-122.287023,-26.0516,2.7,259.302,,2.7,0.04,,,,1.5,0.8,0.13,0.28,0.09,0.18,99540.458,99543.527,1.3,100,0.266,0.269
2111,414649.4,4,0,,,13,,,37.82827375,-122.2870253,-25.9757,2.57,259.601,,2.57,-0.04,,,,1.5,0.8,0.14,0.28,0.09,0.18,99540.408,99543.477,1.4,100,0.213,0.226
2111,414649.5,4,0,,,13,,,37.82827362,-122.2870288,-26.0596,2.42,260.394,,2.42,-0.12,,,,1.5,0.8,0.14,0.28,0.09,0.18,99540.391,99543.461,1.5,100,0.305,0.316
2111,414649.6,4,0,,,13,,,37.82827274,-122.2870307,-26.0445,2.29,258.739,,2.29,0.16,,,,1.5,0.8,0.14,0.29,0.09,0.18,99540.294,99543.364,1.6,100,0.191,0.191
2111,414649.7,4,0,,,13,,,37.82827289,-122.2870336,-25.9655,2.17,260.191,,2.17,-0.01,,,,1.5,0.8,0.14,0.29,0.09,0.18,99540.312,99543.381,1.7,100,0.257,0.269
2111,414649.8,4,0,,,13,,,37.82827238,-122.2870353,-26.1392,2,259.365,,2,0.01,,,,1.5,0.8,0.12,0.25,0.09,0.18,99540.253,99543.323,0.8,100,0.163,0.238
2111,414649.9,4,0,,,13,,,37.82827193,-122.2870378,-26.0968,1.85,259.491,,1.85,-0.05,,,,1.5,0.8,0.12,0.26,0.09,0.17,99540.204,99543.274,0.9,100,0.22,0.224
2111,414650,4,0,,,13,,,37.82827163,-122.2870396,-26.1364,1.72,258.775,,1.72,-0.07,,,,1.5,0.8,0.13,0.26,0.09,0.17,99540.17,99543.24,1,100,0.164,0.169
2111,414650.1,4,0,,,13,,,37.82827192,-122.2870412,-26.1057,1.51,261.039,,1.5,0.1,,,,1.5,0.8,0.13,0.27,0.09,0.18,99540.203,99543.273,1.1,100,0.142,0.145
2111,414650.2,4,0,,,13,,,37.82827128,-122.2870426,-26.1179,1.42,260.081,,1.42,-0.01,,,,1.5,0.8,0.13,0.27,0.09,0.18,99540.131,99543.201,1.2,100,0.147,0.147
2111,414650.3,4,0,,,13,,,37.82827099,-122.2870439,-26.0476,1.2,259.906,,1.19,-0.08,,,,1.5,0.8,0.13,0.28,0.09,0.18,99540.1,99543.169,1.3,100,0.117,0.136
2111,414650.4,4,0,,,13,,,37.82827101,-122.2870455,-26.0689,1.07,257.402,,1.07,0.03,,,,1.5,0.8,0.14,0.28,0.09,0.17,99540.102,99543.171,1.4,100,0.144,0.146
2111,414650.5,4,0,,,13,,,37.82827111,-122.287047,-26.0911,0.94,262.64,,0.94,0.02,,,,1.5,0.8,0.14,0.28,0.09,0.17,99540.111,99543.181,1.5,100,0.128,0.13
2111,414650.6,4,0,,,13,,,37.82827075,-122.2870473,-26.06,0.75,261.143,,0.75,0.03,,,,1.5,0.8,0.14,0.29,0.09,0.17,99540.072,99543.142,1.6,100,0.049,0.058
2111,414650.7,4,0,,,13,,,37.82827045,-122.2870477,-26.078,0.58,262.912,,0.58,-0.04,,,,1.5,0.8,0.14,0.29,0.09,0.17,99540.038,99543.108,1.7,100,0.05,0.053
2111,414650.8,4,0,,,13,,,37.82827056,-122.2870481,-26.0219,0.43,262.397,,0.43,0.01,,,,1.5,0.8,0.14,0.3,0.09,0.17,99540.052,99543.122,1.8,100,0.038,0.068
2111,414650.9,4,0,,,13,,,37.82827059,-122.2870485,-26.0293,0.32,264.112,,0.32,0.01,,,,1.5,0.8,0.12,0.26,0.09,0.17,99540.055,99543.125,0.9,100,0.032,0.033
2111,414651,4,0,,,13,,,37.82827079,-122.287049,-25.9895,0.16,258.69,,0.16,0,,,,1.5,0.8,0.13,0.26,0.09,0.17,99540.078,99543.148,1,100,0.052,0.066
2111,414651.1,4,0,,,13,,,37.82827065,-122.2870488,-26.0113,0.09,253.217,,0.07,-0.06,,,,1.5,0.8,0.13,0.27,0.09,0.17,99540.062,99543.132,1.1,100,0.027,0.034
2111,414651.2,4,0,,,13,,,37.82827067,-122.2870488,-26.0142,0.06,257.276,,0.03,0.05,,,,1.5,0.8,0.13,0.27,0.09,0.17,99540.064,99543.134,1.2,100,0.003,0.004
2111,414651.3,4,0,,,13,,,37.82827054,-122.2870488,-25.9714,0.06,65.556,,0.06,0.02,,,,1.5,0.8,0.13,0.28,0.09,0.17,99540.05,99543.119,1.3,100,0.014,0.045
2111,414651.4,4,0,,,13,,,37.82827063,-122.2870486,-26.0156,0.04,93.094,,0.04,-0.01,,,,1.5,0.8,0.14,0.28,0.09,0.17,99540.059,99543.129,1.4,100,0.019,0.048
2111,414651.5,4,0,,,13,,,37.82827066,-122.2870491,-25.9828,0.03,274.086,,0.03,0,,,,1.5,0.8,0.14,0.28,0.09,0.17,99540.063,99543.133,1.5,100,0.041,0.053
2111,414651.6,4,0,,,13,,,37.82827068,-122.2870493,-25.9752,0.05,226.005,,0.04,0.02,,,,1.5,0.8,0.14,0.29,0.09,0.17,99540.066,99543.135,1.6,100,0.016,0.018
2111,414651.7,4,0,,,13,,,37.82827067,-122.2870491,-26.0218,0.08,262.875,,0.07,0.02,,,,1.5,0.8,0.14,0.29,0.09,0.17,99540.063,99543.133,1.7,100,0.018,0.05
2111,414651.8,4,0,,,13,,,37.82827059,-122.2870495,-25.9501,0.17,261.098,,0.17,0,,,,1.5,0.8,0.12,0.25,0.09,0.17,99540.056,99543.125,0.8,100,0.038,0.081
2111,414651.9,4,0,,,13,,,37.82827064,-122.2870496,-26.016,0.19,261.439,,0.19,0.03,,,,1.5,0.8,0.12,0.26,0.09,0.17,99540.061,99543.131,0.9,100,0.007,0.066
2111,414652,4,0,,,13,,,37.82827055,-122.28705,-26.046,0.24,257.888,,0.24,-0.04,,,,1.5,0.8,0.13,0.26,0.09,0.17,99540.05,99543.12,1,100,0.038,0.048
2111,414652.1,4,0,,,13,,,37.82827035,-122.2870504,-26.0212,0.28,260.232,,0.28,0.01,,,,1.5,0.8,0.13,0.27,0.09,0.17,99540.028,99543.098,1.1,100,0.044,0.05
2111,414652.2,4,0,,,13,,,37.82827025,-122.287051,-26.0564,0.36,261.119,,0.36,0.02,,,,1.5,0.8,0.13,0.27,0.09,0.17,99540.016,99543.086,1.2,100,0.05,0.061
2111,414652.3,4,0,,,13,,,37.82827008,-122.2870512,-26.0424,0.45,263.971,,0.45,-0.05,,,,1.5,0.8,0.13,0.28,0.09,0.17,99539.998,99543.068,1.3,100,0.025,0.029
2111,414652.4,4,0,,,13,,,37.82827029,-122.2870517,-26.0611,0.49,260.711,,0.49,0,,,,1.5,0.8,0.14,0.28,0.09,0.17,99540.021,99543.091,1.4,100,0.053,0.056
2111,414652.5,4,0,,,13,,,37.82827004,-122.2870524,-26.0144,0.61,261.539,,0.61,0.06,,,,1.5,0.8,0.14,0.28,0.09,0.17,99539.994,99543.064,1.5,100,0.067,0.082
2111,414652.6,4,0,,,13,,,37.82826985,-122.2870529,-26.0912,0.77,259.454,,0.76,-0.04,,,,1.5,0.8,0.14,0.29,0.09,0.17,99539.972,99543.042,1.6,100,0.049,0.091
2111,414652.7,4,0,,,13,,,37.82826979,-122.287054,-26.1382,0.92,257.762,,0.92,-0.03,,,,1.5,0.8,0.14,0.29,0.09,0.17,99539.964,99543.034,1.7,100,0.1,0.111
2111,414652.8,4,0,,,13,,,37.82827015,-122.2870551,-26.1521,1.08,260.922,,1.08,-0.06,,,,1.5,0.8,0.12,0.25,0.09,0.17,99540.004,99543.075,0.8,100,0.104,0.105
2111,414652.9,4,0,,,13,,,37.82826941,-122.2870569,-26.0859,1.31,259.762,,1.31,-0.01,,,,1.5,0.8,0.12,0.26,0.09,0.17,99539.923,99542.993,0.9,100,0.179,0.191
2111,414653,4,0,,,13,,,37.82826928,-122.2870587,-26.0252,1.42,263.01,,1.42,0.09,,,,1.5,0.8,0.13,0.26,0.08,0.17,99539.909,99542.978,1,100,0.158,0.17
2111,414653.1,4,0,,,13,,,37.82826916,-122.2870606,-26.0011,1.64,262.299,,1.64,0.01,,,,1.5,0.8,0.13,0.27,0.09,0.17,99539.897,99542.966,1.1,100,0.166,0.168
2111,414653.2,4,0,,,13,,,37.82826898,-122.2870626,-25.992,1.75,264.042,,1.75,-0.05,,,,1.5,0.8,0.13,0.27,0.09,0.17,99539.877,99542.946,1.2,100,0.173,0.173
2111,414653.3,4,0,,,13,,,37.82826866,-122.2870642,-26.0678,1.95,262.773,,1.95,0.04,,,,1.5,0.8,0.13,0.28,0.09,0.17,99539.84,99542.909,1.3,100,0.148,0.166
2111,414653.4,4,0,,,13,,,37.8282686,-122.2870671,-26.0818,2.14,264.43,,2.14,-0.03,,,,1.5,0.8,0.14,0.28,0.09,0.17,99539.832,99542.902,1.4,100,0.251,0.252
2111,414653.5,4,0,,,13,,,37.82826841,-122.2870698,-26.0041,2.31,261.849,,2.31,0,,,,1.5,0.8,0.14,0.28,0.09,0.17,99539.812,99542.882,1.5,100,0.237,0.249
2111,414653.6,4,0,,,13,,,37.82826817,-122.2870721,-26.0906,2.46,263.083,,2.46,-0.07,,,,1.5,0.8,0.14,0.29,0.09,0.17,99539.784,99542.854,1.6,100,0.206,0.223
2111,414653.7,4,0,,,13,,,37.82826779,-122.2870747,-26.104,2.66,264.041,,2.66,0.03,,,,1.5,0.8,0.14,0.29,0.09,0.18,99539.742,99542.812,1.7,100,0.233,0.233
2111,414653.8,4,0,,,13,,,37.82826776,-122.2870783,-26.0687,2.81,264.05,,2.81,-0.14,,,,1.5,0.8,0.14,0.3,0.09,0.18,99539.74,99542.81,1.8,100,0.32,0.322
2111,414653.9,4,0,,,13,,,37.82826737,-122.2870818,-25.9917,3.03,264.117,,3.03,-0.03,,,,1.5,0.8,0.12,0.26,0.09,0.18,99539.697,99542.766,0.9,100,0.309,0.319
2111,414654,4,0,,,13,,,37.82826711,-122.2870856,-26.0501,3.22,264.217,,3.22,0,,,,1.5,0.8,0.13,0.26,0.09,0.18,99539.667,99542.736,1,100,0.338,0.343
2111,414654.1,4,0,,,13,,,37.82826665,-122.2870892,-26.002,3.38,264.072,,3.38,-0.08,,,,1.5,0.8,0.13,0.27,0.09,0.18,99539.615,99542.685,1.1,100,0.319,0.322
2111,414654.2,4,0,,,13,,,37.82826647,-122.2870933,-26.002,3.53,264.441,,3.53,-0.08,,,,1.5,0.8,0.13,0.27,0.09,0.18,99539.596,99542.665,1.2,100,0.355,0.355
2111,414654.3,4,0,,,13,,,37.82826631,-122.2870976,-26.0167,3.67,264.032,,3.67,-0.08,,,,1.5,0.8,0.13,0.28,0.09,0.18,99539.578,99542.647,1.3,100,0.379,0.379
2111,414654.4,4,0,,,13,,,37.82826593,-122.2871015,-26.0847,3.82,266.381,,3.82,0,,,,1.5,0.8,0.14,0.28,0.1,0.19,99539.534,99542.604,1.4,100,0.345,0.352
2111,414654.5,4,0,,,13,,,37.82826565,-122.2871065,-26.0652,4.05,266.095,,4.05,-0.07,,,,1.5,0.8,0.14,0.28,0.1,0.19,99539.504,99542.573,1.5,100,0.44,0.441
2111,414654.6,4,0,,,13,,,37.82826548,-122.2871109,-26.0771,4.16,267.867,,4.16,0.02,,,,1.5,0.8,0.14,0.29,0.1,0.18,99539.484,99542.554,1.6,100,0.39,0.39
2111,414654.7,4,0,,,13,,,37.82826547,-122.2871161,-26.0306,4.32,268.844,,4.31,0.12,,,,1.5,0.8,0.14,0.29,0.1,0.18,99539.484,99542.554,1.7,100,0.458,0.46
2111,414654.8,4,0,,,13,,,37.8282653,-122.2871208,-26.0308,4.36,267.819,,4.36,0.05,,,,1.5,0.8,0.14,0.3,0.1,0.19,99539.465,99542.534,1.8,100,0.412,0.412
2111,414654.9,4,0,,,13,,,37.82826527,-122.2871265,-26.0153,4.5,267.951,,4.5,0.01,,,,1.5,0.8,0.12,0.26,0.1,0.19,99539.461,99542.53,0.9,100,0.503,0.503
2111,414655,4,0,,,13,,,37.82826505,-122.2871313,-26.0116,4.59,267.178,,4.59,0,,,,1.5,0.8,0.13,0.26,0.1,0.19,99539.436,99542.506,1,100,0.422,0.422
2111,414655.1,4,0,,,13,,,37.82826488,-122.2871366,-25.9808,4.71,267.247,,4.71,0.09,,,,1.5,0.8,0.13,0.27,0.1,0.19,99539.418,99542.487,1.1,100,0.464,0.465
2111,414655.2,4,0,,,13,,,37.82826486,-122.2871423,-25.9938,4.9,267.451,,4.9,0,,,,1.5,0.8,0.13,0.27,0.1,0.19,99539.415,99542.484,1.2,100,0.498,0.498
2111,414655.3,4,0,,,13,,,37.82826438,-122.2871484,-25.9742,5,268.476,,5,-0.04,,,,1.5,0.8,0.13,0.28,0.1,0.19,99539.363,99542.432,1.3,100,0.537,0.537
2111,414655.4,4,0,,,13,,,37.82826466,-122.2871539,-26.0339,5.15,267.929,,5.15,0,,,,1.5,0.8,0.14,0.28,0.1,0.19,99539.392,99542.462,1.4,100,0.491,0.494
2111,414655.5,4,0,,,13,,,37.82826435,-122.2871597,-26.0464,5.28,267.201,,5.28,0.03,,,,1.5,0.8,0.14,0.28,0.09,0.18,99539.357,99542.427,1.5,100,0.51,0.511
2111,414655.6,4,0,,,13,,,37.82826359,-122.2871655,-26.1029,5.34,267.865,,5.34,0.15,,,,1.5,0.8,0.14,0.29,0.09,0.18,99539.272,99542.342,1.6,100,0.515,0.518
2111,414655.7,4,0,,,13,,,37.82826373,-122.2871722,-26.0493,5.46,268.277,,5.46,0.14,,,,1.5,0.8,0.14,0.29,0.09,0.18,99539.288,99542.357,1.7,100,0.585,0.587
2111,414655.8,4,0,,,13,,,37.82826395,-122.2871784,-25.9069,5.64,267.897,,5.64,-0.02,,,,1.5,0.8,0.14,0.3,0.09,0.18,99539.314,99542.383,1.8,100,0.548,0.567
2111,414655.9,4,0,,,13,,,37.82826352,-122.287185,-26.0194,5.78,267.949,,5.78,0.1,,,,1.5,0.8,0.1,0.24,0.09,0.18,99539.265,99542.335,0.9,100,0.584,0.595
2111,414656,4,0,,,13,,,37.82826298,-122.2871915,-26.0882,5.81,267.887,,5.8,-0.04,,,,1.5,0.8,0.1,0.24,0.09,0.17,99539.203,99542.273,1,100,0.572,0.576
2111,414656.1,4,0,,,13,,,37.8282626,-122.2871982,-26.1048,5.96,266.595,,5.96,0.03,,,,1.5,0.8,0.1,0.25,0.09,0.17,99539.161,99542.231,1.1,100,0.59,0.591
2111,414656.2,4,0,,,13,,,37.82826322,-122.2872055,-25.9264,6.04,265.073,,6.04,-0.08,,,,1.5,0.8,0.1,0.25,0.09,0.17,99539.231,99542.3,1.2,100,0.646,0.67
2111,414656.3,4,0,,,13,,,37.82826197,-122.287212,-26.0731,6.16,264.491,,6.16,0.02,,,,1.5,0.8,0.11,0.26,0.09,0.17,99539.09,99542.16,1.3,100,0.585,0.603
2111,414656.4,4,0,,,13,,,37.82826136,-122.2872192,-26.0817,6.16,265.361,,6.16,-0.1,,,,1.5,0.8,0.11,0.26,0.09,0.17,99539.022,99542.092,1.4,100,0.638,0.638
2111,414656.5,4,0,,,13,,,37.82826081,-122.2872264,-26.0889,6.26,265.848,,6.26,-0.14,,,,1.5,0.8,0.11,0.26,0.09,0.17,99538.961,99542.031,1.5,100,0.632,0.632
2111,414656.6,4,0,,,13,,,37.82826039,-122.2872334,-26.1628,6.38,265.148,,6.38,-0.09,,,,1.5,0.8,0.11,0.27,0.09,0.17,99538.913,99541.984,1.6,100,0.619,0.623
2111,414656.7,4,0,,,13,,,37.8282597,-122.2872406,-26.197,6.42,264.225,,6.42,-0.12,,,,1.5,0.8,0.11,0.27,0.09,0.17,99538.835,99541.906,1.7,100,0.642,0.643
2111,414656.8,4,0,,,13,,,37.82825914,-122.2872478,-26.1497,6.4,262.791,,6.4,-0.09,,,,1.5,0.8,0.11,0.27,0.09,0.17,99538.775,99541.845,1.8,100,0.631,0.633
2111,414656.9,4,0,,,13,,,37.82825848,-122.2872548,-26.1298,6.41,262.06,,6.41,-0.03,,,,1.5,0.8,0.1,0.24,0.09,0.17,99538.701,99541.771,0.9,100,0.62,0.62
2111,414657,4,0,,,13,,,37.82825742,-122.2872622,-26.1584,6.46,261.706,,6.46,-0.12,,,,1.5,0.8,0.1,0.24,0.09,0.17,99538.582,99541.653,1,100,0.657,0.658
2111,414657.1,4,0,,,13,,,37.82825668,-122.2872697,-26.1154,6.4,261.84,,6.4,-0.01,,,,1.5,0.8,0.1,0.25,0.09,0.17,99538.501,99541.571,1.1,100,0.671,0.672
2111,414657.2,4,0,,,13,,,37.82825592,-122.287277,-26.1344,6.47,261.633,,6.47,-0.19,,,,1.5,0.8,0.1,0.25,0.09,0.17,99538.416,99541.486,1.2,100,0.645,0.645
2111,414657.3,4,0,,,13,,,37.82825532,-122.2872845,-26.1486,6.52,261.567,,6.52,-0.04,,,,1.5,0.8,0.1,0.26,0.09,0.17,99538.35,99541.42,1.3,100,0.656,0.656
2111,414657.4,4,0,,,13,,,37.82825393,-122.2872914,-26.2033,6.55,261.02,,6.55,-0.08,,,,1.5,0.8,0.11,0.26,0.09,0.17,99538.194,99541.265,1.4,100,0.631,0.634
2111,414657.5,4,0,,,13,,,37.82825328,-122.2872988,-26.1376,6.51,259.908,,6.51,-0.03,,,,1.5,0.8,0.11,0.26,0.09,0.17,99538.122,99541.192,1.5,100,0.654,0.658
2111,414657.6,4,0,,,13,,,37.8282523,-122.2873068,-26.2229,6.59,259.851,,6.59,-0.08,,,,1.5,0.8,0.11,0.27,0.09,0.17,99538.012,99541.083,1.6,100,0.705,0.71
2111,414657.7,4,0,,,13,,,37.82825098,-122.2873139,-26.0986,6.61,258.999,,6.61,0.07,,,,1.5,0.8,0.11,0.27,0.09,0.17,99537.868,99540.938,1.7,100,0.647,0.659
2111,414657.8,4,0,,,13,,,37.82824995,-122.2873214,-26.1812,6.58,259.589,,6.57,-0.1,,,,1.5,0.8,0.11,0.27,0.09,0.17,99537.751,99540.822,1.8,100,0.667,0.672
2111,414657.9,4,0,,,13,,,37.82824855,-122.2873287,-26.1618,6.65,258.753,,6.65,-0.02,,,,1.5,0.8,0.1,0.24,0.09,0.17,99537.595,99540.666,0.9,100,0.658,0.658
2111,414658,4,0,,,13,,,37.82824739,-122.2873362,-26.1888,6.69,258.66,,6.69,-0.01,,,,1.5,0.8,0.1,0.24,0.09,0.17,99537.466,99540.537,1,100,0.67,0.67
2111,414658.1,4,0,,,13,,,37.82824626,-122.2873436,-26.2274,6.76,258.831,,6.76,-0.01,,,,1.5,0.8,0.1,0.24,0.09,0.17,99537.34,99540.411,1.1,100,0.668,0.669
2111,414658.2,4,0,,,13,,,37.82824508,-122.2873515,-26.2143,6.82,258.451,,6.82,0.01,,,,1.5,0.8,0.1,0.25,0.09,0.17,99537.21,99540.28,1.2,100,0.699,0.699
2111,414658.3,4,0,,,13,,,37.82824365,-122.2873586,-26.1385,6.9,258.144,,6.9,0.03,,,,1.5,0.8,0.1,0.25,0.09,0.17,99537.051,99540.122,1.3,100,0.65,0.654
2111,414658.4,4,0,,,13,,,37.82824248,-122.2873667,-26.1531,6.94,257.71,,6.94,0.06,,,,1.5,0.8,0.11,0.26,0.08,0.17,99536.921,99539.991,1.4,100,0.716,0.716
2111,414658.5,4,0,,,13,,,37.82824106,-122.2873745,-26.2371,7.05,257.499,,7.05,0.02,,,,1.5,0.8,0.11,0.26,0.08,0.17,99536.762,99539.833,1.5,100,0.71,0.715
2111,414658.6,4,0,,,13,,,37.82823963,-122.2873828,-26.1742,7.12,257.641,,7.12,0.04,,,,1.5,0.8,0.11,0.27,0.08,0.17,99536.605,99539.675,1.6,100,0.739,0.741
2111,414658.7,4,0,,,13,,,37.82823808,-122.2873906,-26.2397,7.23,257.677,,7.23,0.04,,,,1.5,0.8,0.11,0.27,0.08,0.17,99536.431,99539.502,1.7,100,0.707,0.71
2111,414658.8,4,0,,,13,,,37.82823696,-122.2873988,-26.1424,7.26,257.279,,7.26,-0.04,,,,1.5,0.8,0.1,0.23,0.08,0.17,99536.307,99539.378,0.8,100,0.737,0.744
2111,414658.9,4,0,,,13,,,37.82823558,-122.2874067,-26.1652,7.37,257.395,,7.37,0.08,,,,1.5,0.8,0.1,0.24,0.08,0.17,99536.154,99539.225,0.9,100,0.707,0.708
2111,414659,4,0,,,13,,,37.82823398,-122.2874149,-26.108,7.43,257.087,,7.43,0,,,,1.5,0.8,0.1,0.24,0.08,0.17,99535.978,99539.048,1,100,0.744,0.746
2111,414659.1,4,0,,,13,,,37.82823248,-122.2874236,-26.1733,7.5,256.553,,7.5,-0.03,,,,1.5,0.8,0.1,0.24,0.08,0.17,99535.81,99538.88,1.1,100,0.777,0.78
2111,414659.2,4,0,,,13,,,37.82823078,-122.2874318,-26.1185,7.59,256.76,,7.59,0.01,,,,1.5,0.8,0.1,0.25,0.08,0.17,99535.622,99538.692,1.2,100,0.75,0.752
2111,414659.3,4,0,,,13,,,37.82822908,-122.2874399,-26.1966,7.69,256.632,,7.69,0.05,,,,1.5,0.8,0.1,0.25,0.08,0.17,99535.432,99538.502,1.3,100,0.732,0.736
2111,414659.4,4,0,,,13,,,37.82822747,-122.2874488,-26.1412,7.77,256.488,,7.77,0.02,,,,1.5,0.8,0.11,0.26,0.08,0.17,99535.254,99538.324,1.4,100,0.806,0.808
2111,414659.5,4,0,,,13,,,37.82822578,-122.287457,-26.1566,7.89,256.574,,7.89,0.04,,,,1.5,0.8,0.11,0.26,0.08,0.17,99535.066,99538.136,1.5,100,0.741,0.741
2111,414659.6,4,0,,,13,,,37.82822433,-122.2874666,-26.1337,7.97,256.429,,7.97,-0.04,,,,1.5,0.8,0.11,0.27,0.08,0.17,99534.905,99537.975,1.6,100,0.863,0.863
2111,414659.7,4,0,,,13,,,37.82822223,-122.2874751,-26.2119,8.07,256.007,,8.07,0.03,,,,1.5,0.8,0.11,0.27,0.08,0.17,99534.67,99537.74,1.7,100,0.778,0.782
2111,414659.8,4,0,,,13,,,37.82822041,-122.2874839,-26.1271,8.13,255.516,,8.13,0.12,,,,1.5,0.8,0.11,0.27,0.08,0.17,99534.471,99537.541,1.8,100,0.801,0.806
2111,414659.9,4,0,,,13,,,37.82821846,-122.2874928,-26.171,8.22,254.964,,8.22,0.04,,,,1.5,0.8,0.1,0.24,0.08,0.17,99534.253,99537.323,0.9,100,0.814,0.815
2111,414660,4,0,,,13,,,37.82821656,-122.287502,-26.1298,8.33,255.378,,8.33,0.05,,,,1.5,0.8,0.1,0.24,0.08,0.17,99534.042,99537.112,1,100,0.833,0.834
2111,414660.1,4,0,,,13,,,37.8282146,-122.2875114,-26.1564,8.52,256.937,,8.52,-0.14,,,,1.5,0.8,0.1,0.24,0.08,0.17,99533.824,99536.894,1.1,100,0.855,0.855
2111,414660.2,4,0,,,13,,,37.82821376,-122.2875218,-26.1058,8.58,256.79,,8.58,-0.02,,,,1.5,0.8,0.1,0.25,0.08,0.17,99533.732,99536.802,1.2,100,0.914,0.916
2111,414660.3,4,0,,,13,,,37.82821158,-122.2875306,-26.145,8.72,256.975,,8.72,-0.06,,,,1.5,0.8,0.1,0.25,0.08,0.17,99533.489,99536.559,1.3,100,0.815,0.816
2111,414660.4,4,0,,,13,,,37.82820963,-122.2875406,-26.0863,8.69,256.02,,8.69,0.04,,,,1.5,0.8,0.11,0.26,0.08,0.17,99533.274,99536.343,1.4,100,0.9,0.902
2111,414660.5,4,0,,,13,,,37.82820738,-122.28755,-26.1138,8.84,255.799,,8.84,-0.03,,,,1.5,0.8,0.11,0.26,0.08,0.17,99533.023,99536.092,1.5,100,0.866,0.867
2111,414660.6,4,0,,,13,,,37.82820579,-122.2875601,-26.1314,8.94,256.124,,8.94,0.04,,,,1.5,0.8,0.11,0.27,0.08,0.17,99532.847,99535.916,1.6,100,0.906,0.906
2111,414660.7,4,0,,,13,,,37.82820384,-122.28757,-26.1365,9.02,256.122,,9.02,-0.05,,,,1.5,0.8,0.11,0.27,0.08,0.17,99532.631,99535.7,1.7,100,0.891,0.891
2111,414660.8,4,0,,,13,,,37.82820187,-122.2875802,-26.1242,9.12,255.952,,9.12,0.01,,,,1.5,0.8,0.11,0.27,0.08,0.17,99532.412,99535.481,1.8,100,0.928,0.928
2111,414660.9,4,0,,,13,,,37.82820007,-122.2875904,-26.1132,9.2,255.526,,9.2,0.04,,,,1.5,0.8,0.1,0.24,0.08,0.17,99532.211,99535.281,0.9,100,0.911,0.911
2111,414661,4,0,,,13,,,37.82819776,-122.2876005,-26.1344,9.28,255.404,,9.28,0.03,,,,1.5,0.8,0.1,0.24,0.08,0.17,99531.954,99535.024,1,100,0.924,0.924
2111,414661.1,4,0,,,13,,,37.8281955,-122.2876106,-26.05,9.33,255.787,,9.33,-0.01,,,,1.5,0.8,0.1,0.24,0.08,0.17,99531.705,99534.774,1.1,100,0.926,0.929
2111,414661.2,4,0,,,13,,,37.8281935,-122.2876207,-26.2051,9.5,255.583,,9.49,-0.04,,,,1.5,0.8,0.1,0.25,0.08,0.17,99531.481,99534.551,1.2,100,0.915,0.928
